tweet_id, tweet_time, tweet_author, tweet_author_id, tweet_language, tweet_geo, tweet_text
797252168550064129,Sat Nov 12 01:38:23 +0000 2016,GPKNIGHT,28328512,en,,"This was supposed to be in celebration of HRC winning. Instead, we are toasting the death of a nation…… https://t.co/ZC9jxWPtOi"
797252172731871232,Sat Nov 12 01:38:24 +0000 2016,Fondano,19358428,en,,RT JamestownTweets: Moscow Hopes #Trump Administration Will Give #Russia Free Hand to Suppress Syria &amp; Ukraine https://t.co/CuQOvL6USm
797252174728269824,Sat Nov 12 01:38:25 +0000 2016,H_Bear50,792560060924850176,en,,I totally agree https://t.co/3AsCIgsszJ
797252175852347396,Sat Nov 12 01:38:25 +0000 2016,GagneRenaud,497305362,en,,Dear Every #Democrat Freaking Out Today: Learn From My Mistakes https://t.co/5YkmzyWnzN via @faithwirenews #Trump #Obama #HillaryClinton
797252174757691392,Sat Nov 12 01:38:25 +0000 2016,Me85Ayers,3394728573,en,,#POTUS #TRUMP Both sides of the aisle can see a little humor in this. Hoping it brings you a 😀 https://t.co/sO5puxELx8
797252176238284800,Sat Nov 12 01:38:25 +0000 2016,KoolColoradan,26698875,en,,So true what @jorgeramosnews said on @andersoncooper @CNN : we can't try to normalize #Trump  now. We can't forgive or forget what he's said
797252175189524481,Sat Nov 12 01:38:25 +0000 2016,macstrength,254771149,und,,#CrookedHillary @HillaryClinton @BarackObama @realDonaldTrump #DonaldTrump #BarackObama #HillaryClinton https://t.co/HCXBi9wiDU
797252177437880321,Sat Nov 12 01:38:25 +0000 2016,smithsteven97,522639161,en,,Only 28% of Trump voters are confident in his ability to be president; the majority voted out of mistrust for Hillary #NotMyPresident
797252178121519104,Sat Nov 12 01:38:26 +0000 2016,UniteWomenOrg,583127113,en,,#Trump has not only appointed a host of reprehensible criminals and unqualified deplorables to his staff and/or... https://t.co/42erWVoCrM
797252178595418113,Sat Nov 12 01:38:26 +0000 2016,Living4Earth,3313985975,en,,Patrick Stewart's post-election tweet says it all with a hashtag https://t.co/bqPAM05D4Q via @HuffPostEnt #SafetyPin #NotMyPresident
797252178402365440,Sat Nov 12 01:38:26 +0000 2016,ensignbay,530935496,en,,"What did u think liberal NY #Trump would do? Gullible, gullible, gullible #TrumpTrain. He funded the very Dems who… https://t.co/Du1V7gioBB"
797252182940626944,Sat Nov 12 01:38:27 +0000 2016,BilzBangnBimbos,785270768456216576,en,,"Yeah ShitTard Smith! You are very biased, collusional&amp;dilusional #ShepardSmithSucks #Bye #Unprofessional… https://t.co/HzfvmEgDI7"
797252183666425857,Sat Nov 12 01:38:27 +0000 2016,bennydiego,30231573,en,,Trump University trial goes on despite election result https://t.co/wCT6tolSnv #notmypresident
797252182655410176,Sat Nov 12 01:38:27 +0000 2016,larryws092,725716969366773761,und,,#trump #lol #funny #iFunny https://t.co/NVfxMeP7Ym https://t.co/wiTUM1O32D
797252182282276864,Sat Nov 12 01:38:27 +0000 2016,fuegopazzo,516023524,it,,#Orlando anti #Trump #protest https://t.co/oysOpyHdxK
797252185432039424,Sat Nov 12 01:38:27 +0000 2016,Miles_At_Light,92465735,und,,#NotMyPresident https://t.co/ELgVMwegny
797252190624694273,Sat Nov 12 01:38:29 +0000 2016,rolliby,193590938,en,,"#HarryReid has a lot of nerve attacking anyone else about ""unleashing hate"". Oh yes, right. I almost forgot. He's a… https://t.co/03szlZC7C6"
797252195619962885,Sat Nov 12 01:38:30 +0000 2016,OverThisAlready,757782569022660609,en,,"@Tragic_Muppet @_LimoWreck As a nation, we revolted against Eng. #TrumpProtest is rioting a fair election in a Democratic society. ComeOn!"
797252202649812992,Sat Nov 12 01:38:31 +0000 2016,Lnr57,463227770,en,,I have 2 agree this is a joke When a protest goes Violent needs 2 be stopped immediately give the Police help TheyD… https://t.co/Bvog8jMANj
797252203094360065,Sat Nov 12 01:38:32 +0000 2016,Unionbasics,2598847164,en,,@JenniferSkyreal The 1st thing Hitler did when he took over Germany was dismantle the UNIONS. Lets not let you know… https://t.co/GMby64GFEl
797252206265298944,Sat Nov 12 01:38:32 +0000 2016,paparcura,1327639712,en,,"... The #Paradox: the #ideology that has won, goes #against the #Constitutional #Rights. #IamWithHer #trump ..."
797252206223163392,Sat Nov 12 01:38:32 +0000 2016,WilliamPeace81,796861272369205248,und,,#notmypresident @realDonaldTrump https://t.co/BirpfxPOVo
797252207909490688,Sat Nov 12 01:38:33 +0000 2016,EmailNotFound,2941183403,en,,Trump is #NotMyPresident and won't be until January 20th #MakeAmericaGreatAgain
797252207808745472,Sat Nov 12 01:38:33 +0000 2016,WiPoKuLi,257471968,en,,"Hi @Guardian „#US
#Elections are Over, #Trump Won: Will He be #President in Face of
#Neocon Power?“:
https://t.co/DDgTRyUiDH"
797252207942864896,Sat Nov 12 01:38:33 +0000 2016,CagedJohnny,216930327,en,,We cal all relate to her! @GianniRios1 @MyBigFatMouth #notmypresident #CrashBandicoot #CocoBandicoot https://t.co/ofDhNIwTAT
797252208437952512,Sat Nov 12 01:38:33 +0000 2016,solomongrundy6,570387863,en,,Well sorry #Trump will show his real colors Liberal https://t.co/vcWtgRfxAG
797252213928300544,Sat Nov 12 01:38:34 +0000 2016,R7moonny,135425585,ar,,"ابن الغنيه ... ختم الدنيا بفلوسه .... 

 #Trump"
797252218483343360,Sat Nov 12 01:38:35 +0000 2016,DaveDhanbeer,794661154782121985,en,,Right Now IN #NYC #protest 3 RD straight nite against #trump #NotMyPresident #blm https://t.co/DgfVzvxHOE
797252221394100224,Sat Nov 12 01:38:36 +0000 2016,BeSmartnMatter,2558835048,ht,,ROFLMAO https://t.co/HqwgZHkOlt
797252221683388418,Sat Nov 12 01:38:36 +0000 2016,scarlet_ibis54,3897389234,en,,"A message to #Trump, the president-elect of USA: https://t.co/pDeSAlSW4Q #GenevaConvention #Waterboarding #Torture"
797252224065802240,Sat Nov 12 01:38:37 +0000 2016,NotGlobalism,782416801464479744,und,,#TrumpRiot #TrumpProtest https://t.co/jjWjYPthcM
797252224766316544,Sat Nov 12 01:38:37 +0000 2016,DaVinciVerita,3191591624,en,,"✔ Mike #Pence to lead #Trump's transition team, replacing Chris Christie

https://t.co/L1S5uOl21o https://t.co/2Wv5pABXzy"
797252224594362369,Sat Nov 12 01:38:37 +0000 2016,JerryInOCMD,465421891,en,,"If Angela Merkel though this was awkward, just wait until #DonaldTrump introduces himself. https://t.co/MFv49DVNRT"
797252229304492032,Sat Nov 12 01:38:38 +0000 2016,MKirious,3147025658,en,,Recall orders on #Kirious &amp; #Trump. Its a shame that examples may choose to be had. #shakedown #trustnoone
797252230730645504,Sat Nov 12 01:38:38 +0000 2016,pabloaarauz,147685246,en,,At Main St Garden Park downtown #Dallas at third #notmypresident Trump rally. Never seen activism so consistent here before.
797252233100460032,Sat Nov 12 01:38:39 +0000 2016,wp_capital,4004867295,en,,"Britain could join USA, Canada and Mexico in new free trade area after Brexit https://t.co/C9chG1UftG #MAGA #TRUMP #Brexit #NAFTA"
797252234782408705,Sat Nov 12 01:38:39 +0000 2016,tinychiwa,1593762224,en,,".@ElizaDewey on #Periscope: On the bridge headed to Miami Beach, #NotMyPresident rally https://t.co/GEGHrMDXvc"
797252235566710784,Sat Nov 12 01:38:39 +0000 2016,maxsmithjohn,270346601,en,,"Get ready to march again 
https://t.co/GMkemlRL8i
#lgbt #backtosquareone #hrc #trump"
797252235839188992,Sat Nov 12 01:38:39 +0000 2016,MarianaSV17,24646656,es,,Desde que ganó #Trump no puedo ver con los mismos ojos a los gringos #DesmadreFtTrump #OjalaLesMetan10Mas
797252237219266561,Sat Nov 12 01:38:40 +0000 2016,GraCoDG,3110138020,en,,No way...face it &amp; accept it...Trump is the president now.. https://t.co/56mIqpVykE
797252238389444608,Sat Nov 12 01:38:40 +0000 2016,tmarie1026love1,783817591726891008,en,,Gregg Popovich uncensored: Full transcript of thoughts on Donald Trump https://t.co/N5jmIFvY4M via @mySA #Trump
797252239295397888,Sat Nov 12 01:38:40 +0000 2016,katy1973,36078077,und,,#TrumpPence16 #NotMyPresident #TrumpRiot #TrumpTrain #election2016 https://t.co/zU3wKkZVMq
797252240582918145,Sat Nov 12 01:38:41 +0000 2016,Wekup8me,789674803158323200,en,,"@APTNNews Public records show #Trump has invested up to $1M in Energy Transfer Partners, the parent co. of Dakota Access, pipeline builder"
797252243716083713,Sat Nov 12 01:38:41 +0000 2016,024601,181064035,en,,Rofl. That's some good parenting. https://t.co/aSW0ziGW2x
797252245528178688,Sat Nov 12 01:38:42 +0000 2016,PhilippeRousse9,2367574585,fr,,@realDonaldTrump L'humanité toute entière répond à #Trump. Signez la lettre ouverte maintenant #WorldToTrump https://t.co/1HDGesd3Gz
797252250628423680,Sat Nov 12 01:38:43 +0000 2016,DorisGomora,3303899492,en,,"#Donors and #lobbyists already shaping #Trump’s ‘drain the swamp’ #administration
https://t.co/draqbFTNEv"
797252251509100544,Sat Nov 12 01:38:43 +0000 2016,Contra_State,738216337990778880,en,,FYI - the #NotMyPresident thing only makes sense if you DIDN'T legitimize the election process by casting a vote.
797252253249839104,Sat Nov 12 01:38:44 +0000 2016,abraybrown,886103084,en,,This is a safe place. #notmypresident https://t.co/4kbXmYmJda
797252257007865856,Sat Nov 12 01:38:44 +0000 2016,j1m1v,3147932060,en,,Democrats Plan To Burn Down U.S. If Trump Elected https://t.co/Er3Jlnl9oi #auspol #trump
797252257586745345,Sat Nov 12 01:38:45 +0000 2016,Elmore2nd,34590218,en,,Resist! #NotMyPresident https://t.co/XJASq1J3nG
797252258702512129,Sat Nov 12 01:38:45 +0000 2016,sandyknauer,142740168,en,,"Yes, this does represent American Republican and emoprog values [sic]. Trump is not the problem; Republican and emo… https://t.co/eGqP0SrFRr"
797252265409150978,Sat Nov 12 01:38:46 +0000 2016,lovinthesea,267849749,en,,"@CNN @AC360 The protests are the fault of #trump himself.He sees now the effect of his racist words. Bigoted, ugly American is our president"
797252267787292672,Sat Nov 12 01:38:47 +0000 2016,fightback4us,4222167557,und,,#getoverit https://t.co/A9p8wFOd0K
797252268798185472,Sat Nov 12 01:38:47 +0000 2016,octaviosolis,140577111,es,,"Opinión breve pero concisa, objetiva y urgente

El efecto Trump -Consideraciones https://t.co/autZKK5Eld 

#DesmadreFtTrump

#Trump"
797252269028868096,Sat Nov 12 01:38:47 +0000 2016,bethriver01,27769842,en,,The latest Noticiero Ser bEtH! https://t.co/oQ2n69VB2e Thanks to @RaulParedesP @noorhal @jorgepedro #trump #rivieramaya
797252270563983360,Sat Nov 12 01:38:48 +0000 2016,EricHeel,765677582104748033,en,,Donald J Trump Needs To Attend UFC 205 Tomorrow Night It Would Help Us Unite And Come Together #MAGA #Trump #Trumpismypresident
797252273864851456,Sat Nov 12 01:38:48 +0000 2016,MIMIBVAVAL,323386492,en,,Deer in the headlight face #RickScott said he told Trump how to win FL. How do you think? cheating https://t.co/uhQmASc0FH
797252274632306688,Sat Nov 12 01:38:49 +0000 2016,BososSayWhat,193451444,en,,For those of you that compare @realDonaldTrump 11/9 to the Tragedy of 9/11. There is a special place in hell for yo… https://t.co/mzbLwNfBLR
797252276641468416,Sat Nov 12 01:38:49 +0000 2016,rachel_siden,713080045359775744,en,,An opinion on what #Trump means for #bioethics in the United States. https://t.co/CJveLbcaXM
797252276276645888,Sat Nov 12 01:38:49 +0000 2016,GarlyHelene,3100198479,en,,It's gonna be great 😆 but #Trump needs to clean up. #Hardwork . And #FakeNews  will have to either Shut em' down or… https://t.co/Vj2wYcVVhW
797252281083301888,Sat Nov 12 01:38:50 +0000 2016,ChristiMatyi,931067706,en,,This mother is a perfect example of hate and manipulation amongst the Clinton Camp. So disappointed in some of my f… https://t.co/br94r5lGrw
797252281372704768,Sat Nov 12 01:38:50 +0000 2016,MP_USMC_SRT,3340249918,en,,#NotMyPresident Ya'll are crossing lines now. @HillaryClinton you not speaking out on these attack? Thought ya'll w… https://t.co/wsnIodTXMr
797252284711313408,Sat Nov 12 01:38:51 +0000 2016,LaFactoria_Peru,760150723854266368,es,,"Cierre Internacional: 11 de noviembre 
#México #DonaldTrump #McDonalds #EstadosUnidos #Marihuana"
797252288179933184,Sat Nov 12 01:38:52 +0000 2016,RobertBurnsTV,435020465,en,,"WARNING Graphic language!
Tempers flare before #TRUMP protest in Chicano Park. .@fox5sandiego @realDonaldTrump https://t.co/zhwxgHqhvs"
797252290847637504,Sat Nov 12 01:38:53 +0000 2016,meetmacy,78785784,en,,I liked a @YouTube video https://t.co/WjzGDOl4Ds #DonaldTrump: Our Fears Are Not The Same
797252290482761729,Sat Nov 12 01:38:52 +0000 2016,ahmarialford,3214179134,und,,#NOTMYPRESIDENT https://t.co/1uPow0LKNp
797252292206542848,Sat Nov 12 01:38:53 +0000 2016,kplknup,2735510534,en,,"I'm not sure I believe this report, I have enormous respect for General Flynn but if true&amp;the doesn't cut ties than… https://t.co/rYb24XjYHy"
797252295721422848,Sat Nov 12 01:38:54 +0000 2016,yo_fuego,116368629,es,,3 metros más de altura al muro. Atte: #Trump #VamosMexico #ViernesdeChavoRucos
797252296623132673,Sat Nov 12 01:38:54 +0000 2016,TheBossIBe1,33277010,en,,Support goes beyond personal FEELINGS...This is #america #trump #presidenttrump #presidentelect… https://t.co/fmswXeXDn9
797252298552524800,Sat Nov 12 01:38:54 +0000 2016,PolicyBot,3140686236,en,,"To a liberal friend who just can't shut up about #PresidentElect #Trump
@clantro @WEdwarda https://t.co/6ubZmSn5bJ"
797252298967814144,Sat Nov 12 01:38:54 +0000 2016,coreyharper1217,2398352596,en,,Praise GOD Hillary is #NotMyPresident https://t.co/BX6yF2JqIM
797252300045746176,Sat Nov 12 01:38:55 +0000 2016,theBXkid,290288710,en,,Alright! This is the season of upsets first #trump now #alverez in #NYC #ufc205 #UFCNYC https://t.co/itml8BIteG
797252301039792128,Sat Nov 12 01:38:55 +0000 2016,bitharvest,88944598,en,,"Can't believe I actually heard people justify horrid behavior w/ ""Trump is president"" #wtf #notmypresident #Trump #Trumpocalypse #nevertrump"
797252301178040320,Sat Nov 12 01:38:55 +0000 2016,mewalkoh,34186385,en,,Listening to @nprpolitics special podcast episode on #Trump &amp; how he became president. It still doesn't make sense.
797252303690469376,Sat Nov 12 01:38:56 +0000 2016,outsidethefoxxx,777684511618273280,en,,@Reuters Why can't they have a Mexican dream? I don't understand. Are dreams not possible in #Mexico? #immigration #Election2016 #Trump
797252306572021760,Sat Nov 12 01:38:56 +0000 2016,medsam3,122312928,en,,"@realDonaldTrump 
#Trump
The good thing with Trump, there will be no deception. May be we will be amazed by his work. Surprise us 😉."
797252306140073984,Sat Nov 12 01:38:56 +0000 2016,TheBingu,2905151855,en,,"Nothing but truth in this video. And what's funny is that he admitted to using Republicans just for their ""gullible… https://t.co/pwqnsZpvFC"
797252306899124224,Sat Nov 12 01:38:56 +0000 2016,IndySkywalker,53843029,en,,#Trump keeping parts of #Obamacare is just the tip of the #buyers remorse iceberg that will sink his supporters enthusiasm. #Trumptanic
797252308862021632,Sat Nov 12 01:38:57 +0000 2016,GreatJobAmerica,99870577,en,,Calling for unity after stoking bigotry and hate is like an arsonist bidding for a job to rebuild the house he burned down. #NotMyPresident
797252309361262592,Sat Nov 12 01:38:57 +0000 2016,Jerina888,89346210,en,,Lord Jesus! Please allow this woman to get caught--counselled! She tramatized BOTH of her children!!! ALERT Please… https://t.co/rIm2zrxc6o
797252310837694464,Sat Nov 12 01:38:57 +0000 2016,a_lutacontinua,707734565452914689,en,,Artwork for the #J20 #GeneralStrike! Share &amp; if you want the images for posters/flyers you can download them here:… https://t.co/HSPOL3VeAN
797252313345826816,Sat Nov 12 01:38:58 +0000 2016,ohsofarmygirl,3742923733,en,,Always let you kids know thinking for themselves is bad. Really terrible parenting. https://t.co/CvKrnZD61Q
797252312486051840,Sat Nov 12 01:38:58 +0000 2016,Unionbasics,2598847164,en,,@shaunmartinez The 1st thing Hitler did when he took over Germany was dismantle the UNIONS. Lets not let you know w… https://t.co/uIGQ4lZSgl
797252316260954112,Sat Nov 12 01:38:59 +0000 2016,MeanProgress,3237109164,en,,"SEE PINNED TWEET FOR DISCOUNTS

#NotMyPresident #SafetyPin #SafetyPinUSA #NewTrumpCabinetPositions

https://t.co/NdSz1w9K4k"
797252318320201732,Sat Nov 12 01:38:59 +0000 2016,Quetzalpurpura1,2997222911,es,,La humanidad contraataca a @realDonaldTrump. ¡Únete a la carta abierta que está dando la vuelta al mundo! #Trump https://t.co/NfpqFn7yZM
797252319612047360,Sat Nov 12 01:38:59 +0000 2016,expatacrata,722308684638871552,en,,"#Oakland mayor calls anti- #Trump protesters #anarchist infiltrators, says PD can't stop them https://t.co/wJb54NR2jz"
797252319679303680,Sat Nov 12 01:38:59 +0000 2016,Thrower_36,911430961,en,,He's gonna build a wall to keep out kettle bells. #Trump #MakeAmericaSwoleAgain  #MakeAmericaGreatAgain https://t.co/Nvb0rfoCHc
797252323298816001,Sat Nov 12 01:39:00 +0000 2016,PDC_Magebay,762930153857003520,en,,"Maybe this is the most interesting t-shirt this time.
Designed on the https://t.co/on1yVwIcQS
DEMO :… https://t.co/1AJENL3kRO"
797252326390054914,Sat Nov 12 01:39:01 +0000 2016,krl1724,2907538614,en,,@treytheruler we left after the destruction started...we protested the protest.  Staged a walk out. Ha #notmypresident
797252327262457856,Sat Nov 12 01:39:01 +0000 2016,calderons411,707124686769917952,en,,Yes they do and a boot up their asses. https://t.co/FN9gdl5h2e
797252330420916224,Sat Nov 12 01:39:02 +0000 2016,syed32701,26146334,en,"{u'type': u'Point', u'coordinates': [28.53759537, -81.37717432]}","#notmypresident #trump @syed32701 Anty #trump  march orlando,Florida @ Dr. Phillips Center for… https://t.co/hv9JNowDat"
797252331301548032,Sat Nov 12 01:39:02 +0000 2016,Brigida__Santos,1578739226,en,,Still not sure if it would actually be a better system but it is an alternative to consider. https://t.co/mqKYh2TnMf
797252333273055232,Sat Nov 12 01:39:03 +0000 2016,MiAKittyGirl,3071051950,en,,"That's Mr #Trump for ya! 😀 
Great of him fuck mainstream media 😜
#MAGA #PresidentElectTrump #TrumpRiots 
https://t.co/Y1MnyGgf3O"
797252333889581057,Sat Nov 12 01:39:03 +0000 2016,TalkMarkets,1001192245,en,,Trading Volatility In A Post-#Trump Election $UVXY Also $TVIX https://t.co/V54PglxbJm
797252335038767104,Sat Nov 12 01:39:03 +0000 2016,ungerbn103,3156120964,en,,Anti-Modern Conservatives vs. Deplrable #Trump’s infrastructure plan https://t.co/dGVPKVpI7L
797252336632504322,Sat Nov 12 01:39:03 +0000 2016,planetann,18119155,en,,"Critical point here! It is the content of his character we vigorously protest. Um, that matters. #NotMyPresident https://t.co/7BFQSX8vNr"
797252336611692549,Sat Nov 12 01:39:03 +0000 2016,Urnumber1chic,341173601,und,,Wow https://t.co/IYEaI5fQt6
797252341531549697,Sat Nov 12 01:39:05 +0000 2016,FMHilton,123131296,en,,Maine has it's own version of Trump: Paul Lepage. We know the pain of having an idiot running this state.  #notmypresident
797252340105388032,Sat Nov 12 01:39:04 +0000 2016,snarkofthebeast,749671075,en,,"Oh but remember, Republicans didn't protest Obama.

#NotMyPresident https://t.co/VPNnkvFUK9"
797252342445903872,Sat Nov 12 01:39:05 +0000 2016,DarlaFerriss1,745813593321418752,en,,"Excellent video, letter and article. Trump, like many, many people was rejected by Dem Party. R's took him in 'caus… https://t.co/w0iRRKfIwh"
797252344274685952,Sat Nov 12 01:39:05 +0000 2016,rebelthot,3350372279,en,,but i thought you guys were too busy with ur jobs to have time to protest? :/ https://t.co/TeZSzYREij
797252344643723264,Sat Nov 12 01:39:05 +0000 2016,CyrusGSullivan,781339459912630272,en,,🚨#Anti #Trump #Protests #Continue #Opponents #Call Them #Hypocrites #CBS #Miami #hatersgonnahate #TrumpProtest #libs https://t.co/0ReOpa1Q6p
797252344626970624,Sat Nov 12 01:39:05 +0000 2016,cedarlaneashley,15680254,en,,Still #notmypresident
797252346040328192,Sat Nov 12 01:39:06 +0000 2016,CassieRamirez,31482302,en,,We have so many communities that care #PortlandProtest #NotMyPresident #NoTrump
797252348670316544,Sat Nov 12 01:39:06 +0000 2016,Anon_Universal,1936280820,en,,Dear brothers &amp; sisters don't give up the fight. #NotMyPresident #OpTrump #Anonymous #Occupy
797252348607238144,Sat Nov 12 01:39:06 +0000 2016,acceptjesusnow,138870199,en,,Just because #Trump won doesn't mean USA is right with God. #abortion and #gaymarriage are still here and against God. These need abolished.
797252353263095808,Sat Nov 12 01:39:07 +0000 2016,emiliotoussaint,2923852633,es,,"#Trump es una oportunidad para que México se mueva. Apoya el comercio, los proyectos y las propuestas locales. https://t.co/ukqPKZyRxl"
797252356836564992,Sat Nov 12 01:39:08 +0000 2016,beachybran,1362036330,und,,.@slutsvogue #TrumpWon #GetOverIt #AmericaHasSpoken
797252356735991809,Sat Nov 12 01:39:08 +0000 2016,lightspeedcmc,2662506814,und,,#Trump #blacklivesmatter @cthagod @andrewschulz #HillaryClinton #Election2016 https://t.co/FiP8oXkCRu
797252358757580800,Sat Nov 12 01:39:09 +0000 2016,jonestowne,98326125,en,,#SUNY Oneonta students rally against #Trump https://t.co/7AoJpoc3io via @timesunion
797252360619917312,Sat Nov 12 01:39:09 +0000 2016,sagravolal,402093005,es,,"Un hombre polémico, un virus informático, odio y racismo, la 3ra guerra en el RELATO: THE YELOW KID… https://t.co/f7ti84vv1C"
797252362104668161,Sat Nov 12 01:39:10 +0000 2016,BDormanTV,236622220,en,,Night 3: Anti-Donald #Trump protests continue around the country on this Friday night in several major cities.
797252358329614336,Sat Nov 12 01:39:09 +0000 2016,AzDeplorable,737429665585856512,en,,"@brithume #Deplorables we have a FREE gift for you!

Get your #Trump #FREE #T-Shirt @:https://t.co/fTj6GSEfQp 

It… https://t.co/oDnKCy4Pg6"
797252362754736128,Sat Nov 12 01:39:10 +0000 2016,jjzerpaz,90301482,es,,Ojalá #DonaldTrump deporte a toditos los locutores de @Univision por malazos #USAvMEX #USMNT #1N1T #ElTri
797252364155682816,Sat Nov 12 01:39:10 +0000 2016,kay_reese,833438437,en,,Police: #NotMyPresident protest now considered a riot https://t.co/gqhhqK3Ntz
797252364646420480,Sat Nov 12 01:39:10 +0000 2016,Abusultan350,422085044,ar,,"#Trump
أذا فلح العلق جاب لأهله داهيه
ما أستلم
ونكب الدنيا
من أسواق المال..لأسواق الخضار
ومظاهرات شغاله ع ودنه
أظن
هجمة مرتدة
للفوضى الخلاقة"
797252363413110784,Sat Nov 12 01:39:10 +0000 2016,TrumpGo_2016,765543903252676608,en,,Kim Kardashian Leaving The U.S. For Good With Kanye After Trump Hits A Nerve https://t.co/DuTiNs62xj  ... #Trump… https://t.co/y6z0RKGqwO
797252365808189440,Sat Nov 12 01:39:10 +0000 2016,TBIMobile,976371649,en,,"And boy should they ever,#Trump inc just got the ultimate insider https://t.co/IGM7IRXUbd"
797252369067089920,Sat Nov 12 01:39:11 +0000 2016,Lisavill705,3894610452,en,,She's right...all you people who decided...my vote don't matter anyways....it's your fault! https://t.co/FbGZyXUMXj
797252369473908736,Sat Nov 12 01:39:11 +0000 2016,2muchnae2luv,3015533248,en,,#WhiteAmerica is gonna find out what it's like to be black in America. Discrimination and Rasicm is real. #becarefulwhatyouwishfor #Trump
797252369381736448,Sat Nov 12 01:39:11 +0000 2016,grottahouse,36556446,en,,Exactly! @Shaughn_A https://t.co/Z08ZVcNq2x
797252371466321924,Sat Nov 12 01:39:12 +0000 2016,Brian_Killeen,117781670,en,,Lying sack of manure!!!!! https://t.co/gRj5skyDZn
797252374586884096,Sat Nov 12 01:39:12 +0000 2016,blue7audio,39278076,und,,#NotMyPresident https://t.co/PYgbR0w9eX
797252374742134784,Sat Nov 12 01:39:13 +0000 2016,OnceaDerrygirl,2770213911,en,,@JackAConnell @FredKirkey1 agreed I've read some horrific anti-Semitic tweets from #trump supporters
797252375425744897,Sat Nov 12 01:39:13 +0000 2016,NBC26,32256522,en,,Women urging each other via social media to get an #IUD after #Trump won presidency. https://t.co/owRaal25hd
797252376063250432,Sat Nov 12 01:39:13 +0000 2016,TomForsythe5,2484664106,en,,"My picks for Secretaries of Education, Energy, and Commerce: nobody! Shut those depts down. #Cabinet #Trump"
797252382421872640,Sat Nov 12 01:39:14 +0000 2016,hinakalam,16363537,en,,"#Trump will be #impeached says professor who said Trump will be #elected 

https://t.co/twQCK3LmCr"
797252382795137024,Sat Nov 12 01:39:14 +0000 2016,PaulFDavis,18411295,en,,#JebHensarling would take Donald #Trump's call for #Treasury secretary https://t.co/WX0aWTwgDd  https://t.co/x3tsEjgV26
797252383373983744,Sat Nov 12 01:39:15 +0000 2016,ohscout80,2974581828,en,,Love and respect you ladies may the Father put His loving arms around you!!! https://t.co/1jHs6yYQl4
797252390072287234,Sat Nov 12 01:39:16 +0000 2016,TraciBoles,4086163695,en,,@cimnnaj @realDonaldTrump @TrumpRallyUSA @_Carolina_Man_  AMEN!!!!! https://t.co/t6gLEdT8Yu
797252390135140353,Sat Nov 12 01:39:16 +0000 2016,againstDSpread,790214255354187776,en,,#CorruptMedia #MAGA #TrumpTrain #election2016 ***Thank you most watched @FoxNews for being there for America… https://t.co/ypgQP4Hdjf
797252391934525440,Sat Nov 12 01:39:17 +0000 2016,skaelikiw030771,788044485489991684,en,,"@IndyMayorJoe How do you plan tomorrow's ""Resistance Against Trump"" Rally, being held at the Circle tomorrow at 5:00 p.m.?  #TrumpProtest"
797252397303099393,Sat Nov 12 01:39:18 +0000 2016,DiarioPresente,82608449,es,,#KuKluxKlan hará desfile en Carolina del Norte por victoria de #Trump https://t.co/G9eCEpvlQa https://t.co/q4ttPAT7W4
797252405066756096,Sat Nov 12 01:39:20 +0000 2016,trendinaliaSG,1370453570,en,"{u'type': u'Point', u'coordinates': [1.3656, 103.8277]}","⒈ #teacherbookclub
⒉ #goddessDARAday
⒊ Leonard Cohen
⒋ #DonaldTrump
⒌ Tiffany Teo

2016/11/12 09:30 SGT #trndnl https://t.co/psP0GzBgZB"
797252405054164993,Sat Nov 12 01:39:20 +0000 2016,stickywkt,713224103474298880,en,,Of course. Just the beginning. expected #Deplorables taken for a ride while #Trump is laughing his way to the Presi… https://t.co/YGrGzdahgB
797252406505574400,Sat Nov 12 01:39:20 +0000 2016,Tavi_Gupta,2918928216,en,,complicity = racism. Policies that benefit you do not outweigh the destruction of other's rights #notmypresident #justlikenazigermany
797252408359395328,Sat Nov 12 01:39:21 +0000 2016,FotG_tweets,375025760,en,,@businessinsider To all #Americans you do not have to accept Trump's #election. #Protest &amp; #Occupy! We can stop #Trump's #inauguration!
797252408673992705,Sat Nov 12 01:39:21 +0000 2016,fdlx_com,2721208404,en,,#news #Trump embraces the cool parts of Obamacare — but not the part that makes it work #business #fdlx
797252411597475840,Sat Nov 12 01:39:21 +0000 2016,venodrg,21711335,en,,@HillaryClinton The only thing Madam Hillary have with her now is % of vote share to talk about.@AlGore was in much better position #trump
797252412314677248,Sat Nov 12 01:39:21 +0000 2016,fdlx_com,2721208404,en,,#news #Trump election doesn’t make climate change go away (Business New Zealand) #business #fdlx
797252417796640769,Sat Nov 12 01:39:23 +0000 2016,WeinfeldRuth,2980625739,en,,@FightonBernie take me with you.  Oppressed in forsaken FL.  #notmypresident
797252418085847040,Sat Nov 12 01:39:23 +0000 2016,ironpuppy,72235751,en,,#notmypresident   LGBT suicide hotlines calls on the rise...I'll always be supportive of your rights...Please don't lose hope!
797252418073399296,Sat Nov 12 01:39:23 +0000 2016,MrTeddysAttic,709571191586078720,en,,"#Trump: Think Like a Billionaire: Everything You Need to Know About Success, Real Estate, and Life Hardcover https://t.co/QoKstLnKm9"
